task_id,view,doc_id,title,source_type,timestamp,body_excerpt,reviewer_can_guess_role_from_surface,reviewer_role_guess,reviewer_can_guess_answer_without_relation,severe_leakage,leakage_reason,notes,review_mode
uncued_014,neutral_metadata_hidden,uncued_014_d01,Document 4,document,2025-06-16,"A scheduling memo says the Mira sensor recalibrations closeout was delayed by one day. It contains no total. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation checks depend on the stated values",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_019,neutral_metadata_visible,uncued_019_d01,Service Ledger Extract,registry entry,2025-02-14,"A short operations digest says the Orion battery swaps count reached 88 in April 2025. The digest cites no visible row beyond the packet references. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that rel",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_019,neutral_metadata_visible,uncued_019_d03,Operations Timeline Note,timeline note,2025-02-16,"A scheduling memo says the Orion battery swaps closeout was delayed by one day. It contains no total. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation checks depend on the stated values rather",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_019,neutral_metadata_visible,uncued_019_d02,Program Registry Entry,operations memo,2025-02-15,"A routing note for East Yard depot records when the Orion battery swaps packet was assembled. It gives chronology but not the final count. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation chec",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_019,neutral_metadata_visible,uncued_019_d04,Field Summary Memo,field note,2025-02-13,"The month-close ledger for East Yard depot lists 63 verified swaps for Orion battery swaps in April 2025. The row uses the same workstream name as the claim but a different count from 88. The note uses the same site code, workstream name, and monthly close dat",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_019,neutral_metadata_hidden,uncued_019_d04,Document 1,document,2025-02-16,"A scheduling memo says the Orion battery swaps closeout was delayed by one day. It contains no total. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation checks depend on the stated values rather",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_019,neutral_metadata_hidden,uncued_019_d01,Document 2,document,2025-02-15,"A routing note for East Yard depot records when the Orion battery swaps packet was assembled. It gives chronology but not the final count. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation chec",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_019,neutral_metadata_hidden,uncued_019_d02,Document 3,document,2025-02-13,"The month-close ledger for East Yard depot lists 63 verified swaps for Orion battery swaps in April 2025. The row uses the same workstream name as the claim but a different count from 88. The note uses the same site code, workstream name, and monthly close dat",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_019,neutral_metadata_hidden,uncued_019_d03,Document 4,document,2025-02-14,"A short operations digest says the Orion battery swaps count reached 88 in April 2025. The digest cites no visible row beyond the packet references. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that rel",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_026,neutral_metadata_visible,uncued_026_d02,Service Ledger Extract,field note,2025-09-13,"The closing ledger for Westhaven lab gives 97 closed tickets for Mira sensor recalibrations in May 2025. The ledger row is the only visible row with a final count different from 124. The note uses the same site code, workstream name, and monthly close date as ",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_026,neutral_metadata_visible,uncued_026_d01,Operations Timeline Note,timeline note,2025-09-16,"A site memo for Westhaven lab lists the workstream and month. It does not contain a final count. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation checks depend on the stated values rather than",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_026,neutral_metadata_visible,uncued_026_d03,Program Registry Entry,registry entry,2025-09-14,"A weekly digest repeats that Mira sensor recalibrations reached 124 closed tickets in May 2025. The digest points to the same earlier bulletin used by another note in the packet. The note uses the same site code, workstream name, and monthly close date as the ",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_026,neutral_metadata_visible,uncued_026_d04,Field Summary Memo,operations memo,2025-09-15,"A partner summary also gives 124 for Mira sensor recalibrations in May 2025. Its visible citation points back to the weekly digest rather than to a separate count sheet. The note uses the same site code, workstream name, and monthly close date as the surroundi",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_026,neutral_metadata_hidden,uncued_026_d01,Document 1,document,2025-09-15,"A partner summary also gives 124 for Mira sensor recalibrations in May 2025. Its visible citation points back to the weekly digest rather than to a separate count sheet. The note uses the same site code, workstream name, and monthly close date as the surroundi",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_026,neutral_metadata_hidden,uncued_026_d03,Document 2,document,2025-09-16,"A site memo for Westhaven lab lists the workstream and month. It does not contain a final count. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation checks depend on the stated values rather than",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
